time,text
685.5," Yeah, pretty smart. Tissue paper. You're at the wedding. You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable?"
686.5," Yeah, pretty smart. Tissue paper. You're at the wedding. You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine."
687.5," Yeah, pretty smart. Tissue paper. You're at the wedding. You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello."
688.5," Yeah, pretty smart. Tissue paper. You're at the wedding. You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello."
689.5,"Tissue paper. You're at the wedding. You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello."
690.5,"You're at the wedding. You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey."
691.5,"You're at the wedding. You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding?"
692.5,"You have to cry. Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding?"
693.5,"Hank, a chief? No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding?"
694.5,"No, no. I got my invitation. Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding?"
695.5,"Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding? No."
696.5,"Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding? No."
697.5,"Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding? No."
698.5,"Oh, look. Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest."
699.5,"Isn't this adorable? Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest. We'll show him."
700.5,"Ross let Ben address mine. Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest. We'll show him."
701.5,"Hello. Hey. Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest. We'll show him."
702.5,"Hey. Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going."
703.5,"Hey. Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester."
704.5,"Hey. Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester."
705.5,"Hey. Hey, did you get your invitation to Ross's wedding? No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester."
706.5,"No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester."
707.5,"No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either."
708.5,"No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that."
709.5,"No. Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that."
710.5,"Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that."
711.5,"Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that. So didn't know that, but you should see your faces."
712.5,"Oh, don't worry, man. I get to bring a guest. We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that. So didn't know that, but you should see your faces."
713.5,"We'll show him.  You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up?"
714.5," You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up?"
715.5," You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up?"
716.5," You're so jealous you're all going. I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey."
717.5,"I can't believe I never knew that you can't fly in your third trimester. I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now?"
718.5,"I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now?"
719.5,"I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now?"
720.5,"I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now?"
721.5,"I don't know that either. I knew that. So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now?"
722.5,"I knew that. So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now?"
723.5,"So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now?"
724.5,"So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now? What's this?"
725.5,"So didn't know that, but you should see your faces. Hey guys, what's up? Hey. Hey. What are you bringing now? What's this?"
726.5,"Hey guys, what's up? Hey. Hey. What are you bringing now? What's this? Is this Ross's wedding invitation?"
727.5,"Hey guys, what's up? Hey. Hey. What are you bringing now? What's this? Is this Ross's wedding invitation?"
728.5,"Hey. Hey. What are you bringing now? What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden."
729.5,"Hey. Hey. What are you bringing now? What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden."
730.5,"Hey. Hey. What are you bringing now? What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden."
731.5,"What are you bringing now? What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden."
732.5,"What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that."
733.5,"What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that."
734.5,"What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him."
735.5,"What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him."
736.5,"What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am."
737.5,"What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am."
738.5,"What's this? Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am."
739.5,"Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am."
740.5,"Is this Ross's wedding invitation? See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am. I'll work on it."
741.5,"See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am. I'll work on it."
742.5,"See, maybe that's the one we should have actually hidden.  Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am. I'll work on it. I'm sorry, honey."
743.5," Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am. I'll work on it. I'm sorry, honey."
744.5," Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am. I'll work on it. I'm sorry, honey."
745.5," Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am. I'll work on it. I'm sorry, honey."
746.5," Oh, no, no, you guys, come on, you don't have to do that. I'm happy for him. I am, I really am. I'll work on it. I'm sorry, honey."
747.5,"I'm happy for him. I am, I really am. I'll work on it. I'm sorry, honey. You're gonna come though, aren't you?"
748.5,"I'm happy for him. I am, I really am. I'll work on it. I'm sorry, honey. You're gonna come though, aren't you?"
749.5,"I am, I really am. I'll work on it. I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know."
750.5,"I am, I really am. I'll work on it. I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know."
751.5,"I'll work on it. I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right?"
752.5,"I'll work on it. I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right?"
753.5,"I'll work on it. I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right?"
754.5,"I'll work on it. I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right?"
755.5,"I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket."
756.5,"I'm sorry, honey. You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket."
757.5,"You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket."
758.5,"You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket."
759.5,"You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket."
760.5,"You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket."
761.5,"You're gonna come though, aren't you? Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket.  You know what would be real weird?"
762.5,"Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket.  You know what would be real weird? Is if you weren't there."
763.5,"Oh, honey, I don't know. This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket.  You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay?"
764.5,"This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket.  You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay?"
765.5,"This isn't one of those, you know, if she doesn't come, we don't come, right? Because I already bought my ticket.  You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay?"
766.5,"Because I already bought my ticket.  You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it."
767.5,"Because I already bought my ticket.  You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it."
768.5,"Because I already bought my ticket.  You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah."
769.5,"Because I already bought my ticket.  You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from?"
770.5," You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from?"
771.5," You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from?"
772.5," You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from?"
773.5," You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from? Oh, that's Russ."
774.5," You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from? Oh, that's Russ. Oh."
775.5," You know what would be real weird? Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from? Oh, that's Russ. Oh."
776.5,"Is if you weren't there. I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from? Oh, that's Russ. Oh."
777.5,"I'm just saying you'll think about it, okay? No, I'll think about it. Yeah. Who is this from? Oh, that's Russ. Oh."
778.5,"No, I'll think about it. Yeah. Who is this from? Oh, that's Russ. Oh."
779.5,"No, I'll think about it. Yeah. Who is this from? Oh, that's Russ. Oh."
780.5,"No, I'll think about it. Yeah. Who is this from? Oh, that's Russ. Oh. Oh, my God."
781.5,"Yeah. Who is this from? Oh, that's Russ. Oh. Oh, my God."
782.5,"Yeah. Who is this from? Oh, that's Russ. Oh. Oh, my God."
783.5,"Who is this from? Oh, that's Russ. Oh. Oh, my God. He remembered."
784.5,"Oh, that's Russ. Oh. Oh, my God. He remembered."
785.5,"Oh, that's Russ. Oh. Oh, my God. He remembered.  Remember what?"
786.5,"Oh, that's Russ. Oh. Oh, my God. He remembered.  Remember what? It was like months ago."
787.5,"Oh, that's Russ. Oh. Oh, my God. He remembered.  Remember what? It was like months ago."
788.5,"Oh. Oh, my God. He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
789.5,"Oh, my God. He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
790.5,"Oh, my God. He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
791.5,"Oh, my God. He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
792.5,"Oh, my God. He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
793.5,"Oh, my God. He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
794.5,"Oh, my God. He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
795.5,"He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl."
796.5,"He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh, can't believe he remembered."
797.5,"He remembered.  Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh, can't believe he remembered."
798.5," Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh, can't believe he remembered."
799.5," Remember what? It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh, can't believe he remembered. This must have cost him a fortune."
800.5,"It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh, can't believe he remembered. This must have cost him a fortune."
801.5,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this."
802.5,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck?"
803.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck?"
804.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck?"
805.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck?"
806.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck?"
807.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck?"
808.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck?"
809.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
810.5,"Oh, can't believe he remembered. This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
811.5,"This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
812.5,"This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
813.5,"This must have cost him a fortune. I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
814.5,"I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
815.5,"I can't believe he did this. Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
816.5,"Come on, Ross, remember back in college when he fell in love with Carol and bought her that ridiculously expensive crystal duck? What did you just say?"
817.5,What did you just say?
818.5,"What did you just say?  Oh, my God."
819.5,"What did you just say?  Oh, my God."
820.5,"What did you just say?  Oh, my God."
821.5,"What did you just say?  Oh, my God."
822.5,"What did you just say?  Oh, my God."
823.5,"What did you just say?  Oh, my God."
824.5," Oh, my God."
825.5," Oh, my God. Light number 457 from Beijing."
826.5," Oh, my God. Light number 457 from Beijing."
827.5," Oh, my God. Light number 457 from Beijing. Now arriving."
828.5," Oh, my God. Light number 457 from Beijing. Now arriving."
829.5," Oh, my God. Light number 457 from Beijing. Now arriving."
830.5," Oh, my God. Light number 457 from Beijing. Now arriving."
831.5," Oh, my God. Light number 457 from Beijing. Now arriving."
832.5," Oh, my God. Light number 457 from Beijing. Now arriving.  Oh, my God."
833.5,"Light number 457 from Beijing. Now arriving.  Oh, my God."
834.5,"Light number 457 from Beijing. Now arriving.  Oh, my God. Ross and I were in grad school together."
835.5,"Light number 457 from Beijing. Now arriving.  Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then."
836.5,"Light number 457 from Beijing. Now arriving.  Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then."
837.5,"Light number 457 from Beijing. Now arriving.  Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig?"
838.5,"Light number 457 from Beijing. Now arriving.  Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig?"
839.5,"Light number 457 from Beijing. Now arriving.  Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig?"
840.5,"Now arriving.  Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig?"
841.5,"Now arriving.  Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great?"
842.5," Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great?"
843.5," Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great?"
844.5," Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great?"
845.5," Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic?"
846.5," Oh, my God. Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic?"
847.5,"Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic?"
848.5,"Ross and I were in grad school together. Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic?"
849.5,"Yeah, but we haven't seen each other since then. While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic?"
850.5,"While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic?"
851.5,"While I land in China, guess who's in charge of the dig? Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic?"
852.5,"Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet."
853.5,"Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet."
854.5,"Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet."
855.5,"Julie! Julie, isn't that great? I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet."
856.5,"I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet."
857.5,"I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet."
858.5,"I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet.  No, okay, no, you hang up."
859.5,"I mean, isn't that just kick you in the crotch spit on your neck fantastic? Oh, that is so sweet.  No, okay, no, you hang up."
860.5,"Oh, that is so sweet.  No, okay, no, you hang up."
861.5,"Oh, that is so sweet.  No, okay, no, you hang up. No, okay, okay."
862.5,"Oh, that is so sweet.  No, okay, no, you hang up. No, okay, okay."
863.5,"Oh, that is so sweet.  No, okay, no, you hang up. No, okay, okay."
864.5,"Oh, that is so sweet.  No, okay, no, you hang up. No, okay, okay. One, two, three."
865.5,"Oh, that is so sweet.  No, okay, no, you hang up. No, okay, okay. One, two, three."
866.5,"Oh, that is so sweet.  No, okay, no, you hang up. No, okay, okay. One, two, three."
867.5," No, okay, no, you hang up. No, okay, okay. One, two, three."
868.5," No, okay, no, you hang up. No, okay, okay. One, two, three."
869.5," No, okay, no, you hang up. No, okay, okay. One, two, three. Well, you didn't hang up either."
870.5," No, okay, no, you hang up. No, okay, okay. One, two, three. Well, you didn't hang up either. Sit here."
871.5," No, okay, no, you hang up. No, okay, okay. One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up."
872.5," No, okay, no, you hang up. No, okay, okay. One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up."
873.5,"No, okay, okay. One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
874.5,"No, okay, okay. One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
875.5,"No, okay, okay. One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
876.5,"One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
877.5,"One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
878.5,"One, two, three. Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
879.5,"Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
880.5,"Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
881.5,"Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
882.5,"Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
883.5,"Well, you didn't hang up either. Sit here. Okay, no, no, you hang up. You, you, you hang up."
884.5,"Sit here. Okay, no, no, you hang up. You, you, you hang up."
885.5,"Okay, no, no, you hang up. You, you, you hang up."
886.5,"You, you, you hang up.  Ross, hi."
887.5,"You, you, you hang up.  Ross, hi."
888.5," Ross, hi. It's Rachel."
889.5," Ross, hi. It's Rachel."
890.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine."
891.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine."
892.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine."
893.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine."
894.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine."
895.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat."
896.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat."
897.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat."
898.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat."
899.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat. So obviously I am over you. I am over you."
900.5," Ross, hi. It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
901.5,"It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
902.5,"It's Rachel. I'm just calling to say that everything's fine. And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
903.5,"I'm just calling to say that everything's fine. And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
904.5,"I'm just calling to say that everything's fine. And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
905.5,"And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
906.5,"And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
907.5,"And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
908.5,"And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
909.5,"And I'm really happy for you and your cat. So obviously I am over you. I am over you. And that, my friend, is what they call closure."
910.5,"So obviously I am over you. I am over you. And that, my friend, is what they call closure."
911.5,"So obviously I am over you. I am over you. And that, my friend, is what they call closure."
912.5,"So obviously I am over you. I am over you. And that, my friend, is what they call closure."
913.5,"So obviously I am over you. I am over you. And that, my friend, is what they call closure."
914.5,"And that, my friend, is what they call closure."
